X,Y,Hectare,Shift,Date,Age,Primary Fur Color,Highlight Fur Color,Location,Above Ground Sighter Measurement,Running,Chasing,Climbing,Eating,Foraging,Kuks,Quaas,Moans,Tail flags,Tail twitches,Approaches,Indifferent,Runs from,Hectare_Squirrel_Count
-73.96063446813,40.79583377806,37B,PM,2018-10-13,Adult,Gray,None,Ground Plane,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,5.0
-73.95801051749,40.79744683227,39C,PM,2018-10-06,Adult,Gray,None,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,False,True,4.0
-73.95572635335,40.79395057914,37F,PM,2018-10-14,Juvenile,Gray,"Cinnamon, White",Ground Plane,0.0,False,False,False,True,True,False,False,False,False,False,False,True,False,3.0
-73.97002473509,40.78369290445,21A,AM,2018-10-19,Adult,Gray,Cinnamon,Ground Plane,0.0,False,False,False,True,True,False,False,False,False,False,False,True,False,9.0
-73.95451010419,40.79038236168,34I,PM,2018-10-10,Adult,Gray,None,Ground Plane,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,7.0
-73.97118011226,40.77868889422,16C,AM,2018-10-14,Adult,Gray,"Black, Cinnamon, White",Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,True,False,False,4.0
-73.95956459625,40.78995993501,31E,PM,2018-10-06,Adult,Gray,Cinnamon,Ground Plane,0.0,False,False,False,True,True,False,False,False,False,False,False,True,False,9.0
-73.95877126794,40.79445025014,36D,PM,2018-10-07,Adult,Gray,Cinnamon,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,True,True,False,2.0
-73.96762060225,40.78459423498,23B,PM,2018-10-12,Adult,Gray,Cinnamon,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,True,False,True,False,7.0
-73.9741846414,40.77625181642,12B,PM,2018-10-18,Adult,Gray,None,Ground Plane,0.0,False,False,True,False,True,False,False,False,False,False,False,False,True,1.0
-73.97039141269,40.77224579752,10G,PM,2018-10-17,Adult,Gray,None,Ground Plane,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
-73.97079005665,40.77716705501,14D,AM,2018-10-14,Adult,Gray,"Cinnamon, White",Above Ground,30.0,False,False,True,False,False,False,False,False,False,False,False,True,False,16.0
-73.97508641544,40.76719901313,03F,AM,2018-10-06,Adult,Gray,None,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,14.0
-73.95571723368,40.79211256577,35G,PM,2018-10-06,Adult,Black,Cinnamon,Ground Plane,0.0,True,False,True,False,False,False,False,False,False,True,False,False,True,1.0
-73.96910310947,40.77066938352,09I,AM,2018-10-14,Adult,Gray,None,Above Ground,35.0,False,False,True,False,False,False,False,False,False,False,False,False,False,7.0
-73.96156028056,40.79456621856,35A,PM,2018-10-13,Adult,Gray,White,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,True,False,False,True,12.0
-73.95980847946,40.79761654345,39A,PM,2018-10-14,Adult,Gray,White,Ground Plane,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,3.0
-73.97469338526,40.77331386693,09C,PM,2018-10-06,Adult,Gray,White,Ground Plane,0.0,False,False,False,True,False,False,False,False,False,False,False,False,True,7.0
-73.96451470117,40.77725668338,17I,AM,2018-10-14,Adult,Gray,"Cinnamon, White",Ground Plane,0.0,False,False,False,True,True,False,False,False,False,False,True,True,False,4.0
-73.97140896474,40.77679165879,14D,AM,2018-10-14,Adult,Gray,"Cinnamon, White",Ground Plane,0.0,False,False,False,True,True,False,False,False,False,False,True,False,False,16.0
-73.96423799427,40.77747925207,17I,PM,2018-10-17,Juvenile,Cinnamon,White,Above Ground,15.0,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0
-73.95686908603,40.79888587711,41C,AM,2018-10-17,Adult,Gray,None,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,7.0
-73.95828502062,40.79789758556,39B,PM,2018-10-14,Adult,Gray,White,Ground Plane,0.0,False,False,False,True,True,False,False,False,False,False,False,True,False,6.0
-73.95826439541,40.80004600613,42A,AM,2018-10-19,Juvenile,Gray,White,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,True,False,True,False,1.0
-73.97713354164,40.76684314852,02E,AM,2018-10-10,Adult,Gray,Cinnamon,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,True,False,True,False,7.0
-73.96921902954,40.77633663092,14F,AM,2018-10-07,Adult,Gray,"Cinnamon, White",Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,6.0
-73.97361659174,40.77245439015,08D,AM,2018-10-07,Adult,Gray,None,Above Ground,3.0,False,True,False,False,False,False,False,False,False,False,False,False,False,8.0
-73.9642288873,40.78204399836,22F,AM,2018-10-07,Adult,Cinnamon,None,Ground Plane,0.0,False,False,True,True,False,False,False,False,False,False,True,False,False,7.0
-73.95284627794,40.79238430437,36I,AM,2018-10-17,Adult,Gray,Cinnamon,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,8.0
-73.96097046509,40.79387868547,34B,AM,2018-10-13,Adult,Cinnamon,Gray,Above Ground,15.0,True,False,True,False,False,False,False,False,False,False,True,False,True,3.0
-73.95345096279,40.79210842247,36I,AM,2018-10-17,Adult,Gray,Cinnamon,Ground Plane,0.0,False,True,False,False,True,True,False,False,False,True,False,True,False,8.0
-73.95771130261,40.79043324535,32G,PM,2018-10-13,Juvenile,Black,None,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,3.0
-73.980824766,40.76894088313,02A,PM,2018-10-19,Adult,Gray,White,Ground Plane,0.0,False,False,False,False,False,False,False,False,True,False,False,False,True,6.0
-73.95916671628,40.79376021216,35D,PM,2018-10-13,Juvenile,Gray,White,Above Ground,12.0,False,False,True,False,False,False,False,False,False,True,False,True,False,9.0
-73.97142435474,40.77139739824,08G,PM,2018-10-17,Adult,Gray,None,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,2.0
-73.96293834203,40.78893837255,29C,AM,2018-10-07,Adult,Black,Gray,Above Ground,10.0,True,False,True,False,False,False,True,False,False,False,False,False,True,6.0
-73.96009645859,40.79523395244,36B,PM,2018-10-13,Adult,Gray,White,Ground Plane,0.0,True,False,True,False,False,False,False,False,False,True,True,False,True,5.0
-73.9713519158,40.7798470143,17B,AM,2018-10-10,Adult,Gray,Cinnamon,Ground Plane,0.0,False,False,False,True,False,False,False,False,False,True,False,True,False,3.0
-73.95328730049,40.79352032679,37H,PM,2018-10-06,Adult,Gray,None,Above Ground,43.0,False,False,True,False,False,False,False,False,False,False,False,False,False,6.0
-73.96261204174,40.79051263586,30C,AM,2018-10-14,Adult,Gray,Cinnamon,Ground Plane,0.0,True,False,False,False,True,False,False,False,False,True,False,True,False,2.0
-73.97640160307,40.76898943443,04D,PM,2018-10-08,Adult,Cinnamon,"Gray, White",Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,14.0
-73.96948563902,40.78051915907,18C,PM,2018-10-18,Adult,Gray,"Cinnamon, White",Ground Plane,0.0,False,False,False,True,True,False,False,False,False,False,False,True,False,9.0
-73.97416219469,40.7752481472,11C,PM,2018-10-18,Adult,Gray,White,Above Ground,10.0,False,False,True,False,False,False,False,False,False,False,False,False,True,1.0
-73.97920912001,40.76858454753,02B,PM,2018-10-13,Adult,Gray,None,Ground Plane,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,9.0
-73.97622577013,40.77440327583,09A,AM,2018-10-13,Adult,Gray,None,Ground Plane,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,12.0
-73.97384817717,40.77065406989,07E,PM,2018-10-13,Adult,Gray,Cinnamon,Ground Plane,0.0,True,False,False,True,True,False,False,False,False,True,False,False,False,5.0
-73.96294833745,40.79368099053,33A,PM,2018-10-18,Adult,Gray,None,Above Ground,6.0,True,False,True,False,False,False,False,False,False,False,False,False,True,4.0
-73.97187204037,40.77023350563,07G,PM,2018-10-18,Adult,Gray,"Cinnamon, White",Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,7.0
-73.95837387833,40.79793027755,39B,PM,2018-10-14,Juvenile,Gray,Cinnamon,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,6.0
-73.95515244224,40.79105355968,34H,PM,2018-10-06,Adult,Black,None,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,7.0
-73.9770948563,40.77240634592,07B,AM,2018-10-08,Adult,Gray,None,Ground Plane,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,15.0
-73.9591957794,40.79495688735,36C,PM,2018-10-13,Adult,Gray,None,Ground Plane,0.0,False,True,False,True,True,False,False,False,False,True,False,True,False,6.0
-73.97008618591,40.77706393406,14E,PM,2018-10-17,Adult,Gray,Cinnamon,Ground Plane,0.0,False,False,False,True,True,False,False,False,False,False,False,False,False,5.0
-73.9768311751,40.76671780726,02E,AM,2018-10-10,Adult,Cinnamon,None,Above Ground,4.0,False,False,True,False,False,False,False,False,False,False,False,True,False,7.0
-73.96727895735,40.78747787203,26A,PM,2018-10-06,Juvenile,Gray,None,Ground Plane,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,6.0
-73.9710547484,40.77235898271,09F,PM,2018-10-14,Adult,Gray,Cinnamon,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,8.0
-73.97572154159,40.7668205977,02F,PM,2018-10-14,Adult,Gray,Cinnamon,Ground Plane,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,12.0
-73.97351208821,40.77159154152,08E,PM,2018-10-08,Adult,Gray,White,Ground Plane,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,8.0
-73.9565684578,40.79360039404,36F,PM,2018-10-12,Juvenile,Gray,Cinnamon,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,7.0
-73.97378723356,40.7726586836,08D,PM,2018-10-07,Adult,Gray,Cinnamon,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,4.0
-73.9786805885,40.76975592319,04B,PM,2018-10-18,Adult,Gray,None,Ground Plane,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,5.0
-73.95655337835,40.79743684913,40D,PM,2018-10-13,Adult,Gray,Cinnamon,Ground Plane,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,7.0
-73.96789372898,40.77828083616,16E,PM,2018-10-18,Juvenile,Gray,Cinnamon,Ground Plane,0.0,True,False,False,False,False,False,False,False,False,True,False,True,False,10.0
-73.9750463845,40.76668717428,02F,PM,2018-10-14,Adult,Gray,Black,Ground Plane,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,12.0
-73.96965178266,40.77696583028,14E,AM,2018-10-08,Adult,Gray,None,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,23.0
-73.9635028497,40.79282075749,32A,PM,2018-10-13,Juvenile,Gray,White,Ground Plane,0.0,False,False,False,False,True,False,False,False,True,False,False,False,True,9.0
-73.96741775046,40.7769569732,15G,PM,2018-10-19,Juvenile,Gray,None,Ground Plane,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,12.0
-73.96810426129,40.77233143187,11I,PM,2018-10-12,Adult,Gray,None,Above Ground,2.0,True,False,True,False,True,False,False,False,False,False,False,False,False,7.0
-73.96677556785,40.77602568361,15H,PM,2018-10-08,Adult,Gray,None,Above Ground,10.0,False,True,True,False,False,False,False,False,False,False,False,False,True,7.0
-73.9613351649,40.79098668514,31D,AM,2018-10-14,Adult,Gray,White,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,False,True,7.0
-73.96113683902,40.78156190534,22I,AM,2018-10-07,Adult,Gray,None,Ground Plane,0.0,True,False,False,False,True,False,False,False,False,False,False,True,False,3.0
-73.97993111733,40.76855769976,02B,AM,2018-10-10,Adult,Cinnamon,None,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,8.0
-73.96751982309,40.77863109469,17F,AM,2018-10-07,Adult,Cinnamon,Gray,Above Ground,4.0,False,False,True,False,False,False,False,False,False,False,False,True,False,7.0
-73.97868986563,40.77208330971,06A,AM,2018-10-06,Adult,Gray,White,Ground Plane,0.0,True,False,False,True,True,False,False,False,False,True,False,True,False,8.0
-73.97550559788,40.77074386817,06D,AM,2018-10-08,Juvenile,Gray,None,Above Ground,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,4.0
-73.97346875381,40.76943089592,06F,PM,2018-10-08,Adult,Cinnamon,White,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,6.0
-73.95428280533,40.79417973204,37G,AM,2018-10-14,Adult,Gray,None,Ground Plane,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,6.0
-73.97927540373,40.76796907004,02C,AM,2018-10-10,Adult,Gray,Cinnamon,Above Ground,3.0,False,False,True,False,False,False,False,False,False,False,False,False,False,9.0
-73.96265279088,40.79124723802,31B,AM,2018-10-17,Adult,Gray,None,Ground Plane,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,3.0
-73.97022281317,40.7742131588,12F,PM,2018-10-07,Adult,Gray,"Cinnamon, White",Above Ground,5.0,False,False,False,False,True,False,False,False,False,False,False,True,False,15.0
-73.969105907,40.78204749092,20B,PM,2018-10-13,Adult,Gray,White,Ground Plane,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,10.0
-73.97199415774,40.77037129313,07G,AM,2018-10-10,Adult,Gray,None,Ground Plane,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,9.0
-73.95310133596,40.79212235565,36I,PM,2018-10-07,Adult,Gray,None,Ground Plane,0.0,False,True,False,False,True,False,False,False,False,False,False,False,False,13.0
-73.97572161243,40.77543102396,11A,PM,2018-10-13,Adult,Cinnamon,Gray,Ground Plane,0.0,True,False,False,False,True,False,False,False,False,True,False,False,False,5.0
-73.9664120826,40.78880227097,27A,AM,2018-10-08,Adult,Gray,None,Above Ground,3.0,False,True,False,False,False,False,False,False,False,False,False,False,True,2.0
-73.95806099213,40.79071588787,32F,AM,2018-10-12,Adult,Gray,White,Ground Plane,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,7.0
-73.95941205737,40.78419457506,26I,PM,2018-10-10,Adult,Gray,"Cinnamon, White",Above Ground,10.0,False,False,True,False,True,False,False,False,False,False,False,True,False,6.0
-73.96657054562,40.7823552871,21D,PM,2018-10-08,Adult,Gray,Cinnamon,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,6.0
-73.96972779983,40.7705198722,08H,AM,2018-10-17,Adult,Gray,Cinnamon,Ground Plane,0.0,False,True,False,True,True,False,False,False,False,False,False,True,False,6.0
-73.95802471187,40.79387242786,36D,PM,2018-10-07,Adult,Gray,None,Ground Plane,0.0,False,False,False,True,True,False,False,False,False,False,False,True,False,2.0
-73.95141113291,40.79750858729,42G,AM,2018-10-18,Adult,Gray,Cinnamon,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,True,False,True,3.0
-73.96808337298,40.77418710251,12H,PM,2018-10-07,Adult,Gray,None,Above Ground,7.0,False,False,False,False,False,False,False,False,False,False,False,False,True,8.0
-73.97608017423,40.76742189547,03E,AM,2018-10-06,Juvenile,Gray,None,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,False,True,8.0
-73.977023509,40.77413520807,09A,AM,2018-10-13,Adult,Gray,Cinnamon,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,12.0
-73.95618876245,40.79581874558,38E,AM,2018-10-10,Adult,Gray,Cinnamon,Ground Plane,0.0,True,False,True,False,False,False,False,False,True,False,False,False,True,12.0
-73.96765140567,40.77308537329,11H,AM,2018-10-10,Adult,Gray,White,Above Ground,20.0,False,False,True,False,False,False,False,False,False,False,True,False,False,9.0
-73.96810931,40.77317539154,11H,PM,2018-10-13,Adult,Gray,"Cinnamon, White",Ground Plane,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,4.0
-73.96372797119,40.79051985023,30B,AM,2018-10-07,Adult,Gray,None,Above Ground,50.0,False,False,True,False,False,False,False,False,False,False,False,False,False,12.0
-73.95712336402,40.79924589803,41B,PM,2018-10-14,Adult,Gray,Cinnamon,Above Ground,40.0,False,False,True,False,False,False,False,False,False,False,False,False,False,5.0
-73.96989590718,40.77167637993,09H,AM,2018-10-06,Adult,Gray,White,Ground Plane,0.0,False,False,False,True,True,False,False,False,False,False,False,True,False,6.0
-73.97080024614,40.77266852848,10F,PM,2018-10-19,Adult,Gray,Cinnamon,Ground Plane,0.0,True,False,False,True,True,False,False,False,False,True,False,True,False,12.0
-73.95789248826,40.78980629782,32G,AM,2018-10-10,Adult,Gray,None,Above Ground,13.0,False,False,True,True,False,False,False,False,False,True,False,False,True,2.0
-73.95916955459,40.79381163608,35D,PM,2018-10-13,Adult,Gray,White,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,9.0
-73.97631164259,40.76888395765,04D,PM,2018-10-08,Adult,Cinnamon,"Gray, White",Ground Plane,0.0,False,False,False,True,False,False,False,False,False,False,False,False,True,14.0
-73.95960069387,40.78347064405,25I,PM,2018-10-07,Adult,Gray,None,Above Ground,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,8.0
-73.96098856868,40.79611086403,37A,PM,2018-10-13,Adult,Gray,White,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,2.0
-73.9670429586,40.77843707194,17F,AM,2018-10-07,Juvenile,Cinnamon,Gray,Ground Plane,0.0,True,False,False,True,False,False,False,False,True,False,False,True,False,7.0
-73.97386112577,40.77372467796,10D,AM,2018-10-08,Adult,Gray,White,Ground Plane,0.0,False,False,False,False,True,True,False,False,False,True,False,False,True,5.0
-73.96220300858,40.79177232287,32B,AM,2018-10-17,Adult,Gray,Cinnamon,Above Ground,10.0,True,False,False,False,True,False,False,False,False,False,False,False,True,4.0
-73.97859484139,40.77189080268,06A,PM,2018-10-12,Adult,Cinnamon,White,Ground Plane,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,7.0
-73.97185971568,40.77658587633,13C,PM,2018-10-19,Adult,Gray,None,Ground Plane,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,5.0
-73.96162045695,40.79261886055,33B,PM,2018-10-10,Adult,Gray,None,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,12.0
-73.9772053787,40.76639065733,01E,PM,2018-10-07,Adult,Gray,None,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,3.0
-73.9666195119,40.78392167394,22C,PM,2018-10-06,Adult,Gray,None,Above Ground,13.0,False,False,True,False,False,True,False,False,False,False,False,False,False,13.0
-73.96847582451,40.7858531619,24A,PM,2018-10-07,Adult,Gray,None,Ground Plane,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,5.0
-73.97063234588,40.77131960343,09G,PM,2018-10-07,Adult,Cinnamon,Gray,Ground Plane,0.0,True,False,True,False,False,False,False,False,False,False,False,True,False,6.0
-73.96994511964,40.77104099827,09H,PM,2018-10-18,Adult,Gray,"Cinnamon, White",Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,9.0
-73.97614477915,40.7690147874,04D,PM,2018-10-08,Adult,Cinnamon,"Gray, White",Ground Plane,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,14.0
-73.97008790966,40.77658997248,14E,PM,2018-10-17,Adult,Gray,White,Ground Plane,0.0,False,False,False,True,False,False,False,False,False,False,False,False,True,5.0
-73.97179203223,40.77630953937,13D,AM,2018-10-14,Adult,Gray,Cinnamon,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,True,False,False,11.0
-73.97025889814,40.77661075429,14E,AM,2018-10-08,Adult,Gray,None,Ground Plane,0.0,True,True,False,False,True,False,False,False,False,False,False,False,True,23.0
-73.9533923918,40.79617018748,40G,AM,2018-10-07,Adult,Gray,Cinnamon,Above Ground,25.0,False,False,True,True,False,False,False,False,False,False,False,True,False,2.0
-73.97730967186,40.77380538625,08A,AM,2018-10-13,Juvenile,Gray,Cinnamon,Ground Plane,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,6.0
-73.97388173882,40.77127093661,07E,AM,2018-10-06,Adult,Gray,None,Ground Plane,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,6.0
-73.95328383384,40.79311126746,37H,AM,2018-10-18,Adult,Gray,None,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,4.0
-73.9654093844,40.78068963685,20F,PM,2018-10-07,Adult,Cinnamon,Gray,Ground Plane,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,14.0
-73.97365437906,40.76514441884,01H,AM,2018-10-12,Adult,Gray,"Cinnamon, White",Ground Plane,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,2.0
-73.95681438712,40.78990017,32G,AM,2018-10-10,Adult,Gray,None,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,2.0
-73.97015962687,40.77021066073,08H,PM,2018-10-14,Adult,Gray,Cinnamon,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,9.0
-73.96374158932,40.78981403635,29B,AM,2018-10-07,Adult,Gray,None,Ground Plane,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,2.0
-73.97179185488,40.78029717298,17B,PM,2018-10-12,Adult,Gray,None,Above Ground,2.0,True,False,False,False,True,False,False,False,False,False,False,False,True,3.0
-73.96997636678,40.7757060731,13E,PM,2018-10-08,Adult,Gray,White,Ground Plane,0.0,False,False,False,True,True,False,False,False,False,False,False,True,False,11.0
-73.954795927,40.79251629263,36H,PM,2018-10-08,Adult,Gray,White,Above Ground,20.0,True,False,True,False,True,True,True,False,False,False,False,True,False,2.0
-73.96584435488,40.7796704899,19F,AM,2018-10-07,Juvenile,Cinnamon,None,Ground Plane,0.0,False,False,False,True,True,False,False,False,False,False,False,False,False,3.0
-73.96065706156,40.79561507441,36A,PM,2018-10-13,Adult,Gray,None,Ground Plane,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,9.0
-73.95811737309,40.79547721705,37D,PM,2018-10-14,Adult,Gray,Cinnamon,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,False,True,8.0
-73.95865277218,40.79088311106,32F,PM,2018-10-08,Adult,Gray,White,Ground Plane,0.0,True,True,False,False,True,False,False,False,False,False,False,True,False,8.0
-73.96138622513,40.79128216972,32C,AM,2018-10-14,Adult,Gray,None,Above Ground,3.0,False,True,True,False,False,False,False,False,False,False,False,False,False,6.0
-73.97461330581,40.77606465541,11B,PM,2018-10-14,Adult,Gray,None,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,8.0
-73.96239227739,40.78149444283,22H,PM,2018-10-07,Adult,Cinnamon,Gray,Ground Plane,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,4.0
-73.97314571029,40.76602553932,02H,AM,2018-10-06,Adult,Gray,"Cinnamon, White",Ground Plane,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,3.0
-73.97154668503,40.76955849335,06H,PM,2018-10-20,Adult,Gray,Cinnamon,Ground Plane,0.0,False,False,False,True,True,False,False,False,False,False,False,False,True,3.0
-73.96210667189,40.79424270797,34A,AM,2018-10-12,Adult,Gray,None,Ground Plane,0.0,True,False,False,True,True,False,False,False,False,False,False,False,True,3.0
-73.96310454998,40.79061809695,30B,PM,2018-10-19,Adult,Gray,"Cinnamon, White",Ground Plane,0.0,True,False,True,True,True,False,False,False,False,False,False,False,True,9.0
-73.97083010709,40.78202009275,19A,PM,2018-10-13,Adult,Gray,White,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,6.0
-73.9583175818,40.79165666832,33E,AM,2018-10-14,Adult,Gray,White,Above Ground,15.0,False,False,False,False,False,False,False,False,False,False,False,False,False,13.0
-73.96839940647,40.77107655008,09I,AM,2018-10-14,Adult,Cinnamon,White,Ground Plane,0.0,False,False,True,False,True,False,False,False,False,False,False,True,False,7.0
-73.96897818439,40.77093338338,09I,PM,2018-10-10,Adult,Cinnamon,Gray,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,False,True,7.0
-73.97735293685,40.77287506857,07B,AM,2018-10-08,Adult,Gray,None,Ground Plane,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,15.0
-73.97035767623,40.77140364877,09H,PM,2018-10-18,Adult,Gray,None,Ground Plane,0.0,False,False,False,True,True,False,False,False,False,False,False,False,False,9.0
-73.97839259115,40.76689933982,01D,PM,2018-10-07,Adult,Cinnamon,Gray,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,7.0
-73.97045910917,40.77291751434,10G,AM,2018-10-06,Adult,Gray,Cinnamon,Ground Plane,0.0,True,False,False,False,True,False,False,False,False,False,False,False,True,11.0
-73.97059770599,40.77604131823,13E,AM,2018-10-17,Adult,Gray,None,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,13.0
-73.97403811941,40.76759125882,04G,PM,2018-10-07,Adult,Gray,"Cinnamon, White",Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,1.0
-73.97646018829,40.76607044664,01F,AM,2018-10-10,Adult,Gray,None,Ground Plane,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,5.0
-73.96123494215,40.79595864757,36A,PM,2018-10-13,Adult,Gray,None,Ground Plane,0.0,True,False,False,False,False,False,False,False,False,True,False,False,True,9.0
-73.97098177964,40.77735543116,14D,PM,2018-10-19,Adult,Gray,None,Ground Plane,0.0,False,False,False,True,False,False,False,False,False,False,False,False,True,16.0
-73.96731601654,40.77661580012,15G,PM,2018-10-19,Adult,Gray,None,Above Ground,4.0,False,False,True,False,False,False,False,False,False,False,False,False,False,12.0
-73.96764245997,40.77777661068,16F,AM,2018-10-08,Adult,Cinnamon,"Gray, White",Ground Plane,0.0,False,False,False,False,True,False,False,False,False,True,True,False,False,3.0
-73.96415520708,40.79084795279,30B,AM,2018-10-07,Adult,Gray,None,Above Ground,10.0,True,False,False,False,False,False,False,False,False,False,False,False,False,12.0
-73.9672950266,40.77824775176,17F,PM,2018-10-20,Adult,Gray,Cinnamon,Above Ground,7.0,False,False,True,False,False,False,False,False,False,False,False,False,True,6.0
-73.96817222448,40.78355982628,22B,PM,2018-10-14,Adult,Gray,Cinnamon,Ground Plane,0.0,False,False,False,False,False,False,False,False,False,True,False,True,False,7.0
-73.9784009387,40.76774119119,02C,PM,2018-10-13,Adult,Gray,White,Ground Plane,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,12.0
-73.96498278073,40.78173228328,21F,AM,2018-10-18,Adult,Cinnamon,Gray,Ground Plane,0.0,True,False,False,False,False,False,False,False,False,True,False,False,True,8.0
-73.97870401925,40.76790102473,02C,AM,2018-10-10,Adult,Gray,None,Ground Plane,0.0,False,False,False,False,False,False,False,False,False,False,False,True,True,9.0
-73.96030310596,40.79436677357,35C,PM,2018-10-13,Adult,Gray,Cinnamon,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,8.0
-73.96296155944,40.79241764258,32B,PM,2018-10-10,Adult,Gray,None,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,6.0
-73.96356890598,40.79016343492,30B,PM,2018-10-19,Adult,Gray,Black,Above Ground,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False,9.0
-73.97080835875,40.78254294416,19A,PM,2018-10-13,Adult,Gray,None,Ground Plane,0.0,False,False,False,True,True,False,False,False,False,False,False,True,False,6.0
-73.97724226647,40.77343632916,08A,AM,2018-10-13,Juvenile,Gray,Cinnamon,Ground Plane,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,6.0
